day,dataid,airconditioning,rh,Tc,Tw,Td,sWBGT,DI,HI,HUMIDEX
1/25/14,9213,,66.46067416,18.4082397,14.44444444,11.47940075,14.30188702,16.42634207,64.47196629,12.92799202
1/25/14,7062,,66.46067416,18.4082397,14.44444444,11.47940075,14.30188702,16.42634207,64.47196629,12.92799202
1/25/14,8574,,66.46067416,18.4082397,14.44444444,11.47940075,14.30188702,16.42634207,64.47196629,12.92799202
1/25/14,3687,,66.46067416,18.4082397,14.44444444,11.47940075,14.30188702,16.42634207,64.47196629,12.92799202
1/26/14,7062,,70.61111111,16.48148148,13.33333333,10.80864198,13.22058206,14.90740741,60.85205556,10.99795367
1/26/14,3687,,70.61111111,16.48148148,13.33333333,10.80864198,13.22058206,14.90740741,60.85205556,10.99795367
1/26/14,6377,,70.61111111,16.48148148,13.33333333,10.80864198,13.22058206,14.90740741,60.85205556,10.99795367
1/26/14,8574,,70.61111111,16.48148148,13.33333333,10.80864198,13.22058206,14.90740741,60.85205556,10.99795367
1/26/14,9213,,70.61111111,16.48148148,13.33333333,10.80864198,13.22058206,14.90740741,60.85205556,10.99795367
1/27/14,7062,,74.04123711,16.79839633,13.88888889,11.86712486,13.40175791,15.34364261,61.64076289,11.32010394
1/27/14,6377,,74.04123711,16.79839633,13.88888889,11.86712486,13.40175791,15.34364261,61.64076289,11.32010394
1/27/14,8574,,74.04123711,16.79839633,13.88888889,11.86712486,13.40175791,15.34364261,61.64076289,11.32010394
1/27/14,9213,,74.04123711,16.79839633,13.88888889,11.86712486,13.40175791,15.34364261,61.64076289,11.32010394
1/27/14,3687,,74.04123711,16.79839633,13.88888889,11.86712486,13.40175791,15.34364261,61.64076289,11.32010394
1/28/14,7062,,82.43089431,14.21409214,12.77777778,11.05691057,11.9516923,13.49593496,56.91815447,8.731763468
1/28/14,6377,,82.43089431,14.21409214,12.77777778,11.05691057,11.9516923,13.49593496,56.91815447,8.731763468
1/28/14,8574,,82.43089431,14.21409214,12.77777778,11.05691057,11.9516923,13.49593496,56.91815447,8.731763468
1/28/14,9213,,82.43089431,14.21409214,12.77777778,11.05691057,11.9516923,13.49593496,56.91815447,8.731763468
1/28/14,3687,,82.43089431,14.21409214,12.77777778,11.05691057,11.9516923,13.49593496,56.91815447,8.731763468
1/29/14,3687,,77.9266055,15.0254842,12.77777778,10.81039755,12.40522953,13.90163099,58.31300917,9.541964809
1/29/14,7062,,77.9266055,15.0254842,12.77777778,10.81039755,12.40522953,13.90163099,58.31300917,9.541964809
1/29/14,6377,,77.9266055,15.0254842,12.77777778,10.81039755,12.40522953,13.90163099,58.31300917,9.541964809
1/29/14,9213,,77.9266055,15.0254842,12.77777778,10.81039755,12.40522953,13.90163099,58.31300917,9.541964809
1/29/14,8574,,77.9266055,15.0254842,12.77777778,10.81039755,12.40522953,13.90163099,58.31300917,9.541964809
1/30/14,9213,,80.84552846,15.4968383,13.33333333,12.06413731,12.67360024,14.41508582,59.38347967,10.01955642
1/30/14,7062,,80.84552846,15.4968383,13.33333333,12.06413731,12.67360024,14.41508582,59.38347967,10.01955642
1/30/14,6377,,80.84552846,15.4968383,13.33333333,12.06413731,12.67360024,14.41508582,59.38347967,10.01955642
1/30/14,8574,,80.84552846,15.4968383,13.33333333,12.06413731,12.67360024,14.41508582,59.38347967,10.01955642
1/30/14,3687,,80.84552846,15.4968383,13.33333333,12.06413731,12.67360024,14.41508582,59.38347967,10.01955642
1/31/14,6377,,70.03,15.08333333,12.22222222,9.388888889,12.43299866,13.65277778,58.05641,9.593273956
1/31/14,3687,,70.03,15.08333333,12.22222222,9.388888889,12.43299866,13.65277778,58.05641,9.593273956
1/31/14,7062,,70.03,15.08333333,12.22222222,9.388888889,12.43299866,13.65277778,58.05641,9.593273956
1/31/14,9213,,70.03,15.08333333,12.22222222,9.388888889,12.43299866,13.65277778,58.05641,9.593273956
1/31/14,8574,,70.03,15.08333333,12.22222222,9.388888889,12.43299866,13.65277778,58.05641,9.593273956
2/1/14,6377,,58.39473684,13.6622807,9.444444444,5.043859649,11.62527493,11.55336257,54.69586842,8.155350735
2/1/14,8574,,58.39473684,13.6622807,9.444444444,5.043859649,11.62527493,11.55336257,54.69586842,8.155350735
2/1/14,7062,,58.39473684,13.6622807,9.444444444,5.043859649,11.62527493,11.55336257,54.69586842,8.155350735
2/1/14,9213,,58.39473684,13.6622807,9.444444444,5.043859649,11.62527493,11.55336257,54.69586842,8.155350735
2/1/14,3687,,58.39473684,13.6622807,9.444444444,5.043859649,11.62527493,11.55336257,54.69586842,8.155350735
2/2/14,7062,,56.41025641,13.25498575,8.888888889,4.366096866,11.39559654,11.07193732,53.79615385,7.745803561
2/2/14,6377,,56.41025641,13.25498575,8.888888889,4.366096866,11.39559654,11.07193732,53.79615385,7.745803561
2/2/14,8574,,56.41025641,13.25498575,8.888888889,4.366096866,11.39559654,11.07193732,53.79615385,7.745803561
2/2/14,9213,,56.41025641,13.25498575,8.888888889,4.366096866,11.39559654,11.07193732,53.79615385,7.745803561
2/2/14,3687,,56.41025641,13.25498575,8.888888889,4.366096866,11.39559654,11.07193732,53.79615385,7.745803561
2/3/14,9213,,66.85882353,13.63398693,10.55555556,7.379084967,11.61545492,12.09477124,55.03765882,8.135573359
